filename,parasite_ID,label,centroid_x,centroid_y,area,perimeter,ccm_ll_entropy,ccm_la_entropy,ccm_lb_entropy,ccm_aa_entropy,ccm_ab_entropy,ccm_bb_entropy,ccm_ll_asm,ccm_la_asm,ccm_lb_asm,ccm_aa_asm,ccm_ab_asm,ccm_bb_asm,ccm_la_contrast,ccm_lb_contrast,ccm_ab_contrast,ccm_la_idm,ccm_lb_idm,ccm_ab_idm,ccm_la_corr,ccm_lb_corr,ccm_ab_corr,minor_axis,major_axis,circularity,thickness_ratio,aspect_ratio,major_axis_perimeter_ratio,max_dist_boundary_centroid,min_dist_boundary_centroid,mean_dist_boundary_centroid,bilateral_symmetry,colour_mean,colour_median,colour_mode,colour_range,colour_variance,moments_hu-0,moments_hu-1,moments_hu-2,moments_hu-3,moments_hu-4,moments_hu-5,moments_hu-6,curvature_variance,curvature_entropy,curvature_energy,structure
field0001.jpg,parasite_000,172,47.73622047244095,50.464566929133866,254,81.73401871576773,0.0061434683263981,0.0191447013739057,0.0190084795739256,0.0031633110870637,0.0084670567575814,0.0036345760050725,0.2793417159763314,0.2660798816568047,0.2661168639053254,0.3031360946745562,0.2783062130177515,0.4176109467455621,1515.6903846153846,12037.563461538462,18099.96923076923,0.5117109503109111,0.5115943932329913,0.5572056397202708,0.7569876094242436,0.6223074607710297,0.8657180325550299,15.367602881936351,29.00493227990253,0.4777909009472939,26.30098352531288,1.887407717569016,0.3548697682511851,16.19322036096649,2.9815874774313045,10.055565752891296,0.2216,73.45406824146981,52.0,0.0,255.0,8845.276761664634,0.2651204022880487,0.0221707174474588,0.0053752262748054,0.0006826271561553,-1.3050063748010863e-06,-9.76960656755634e-05,8.226005504444478e-08,0.0897459701161961,6.453829622882519,0.3469709337152032,True
field0001.jpg,parasite_001,167,52.97761194029851,53.06716417910448,134,55.941125496954285,0.0054835424040549,0.0135373043308022,0.0147875791686927,0.0021292244851304,0.008036168896747,0.0028246067205726,0.3532383134123781,0.3467588110688303,0.3459153255566524,0.3738653682101813,0.3499985622406042,0.3626316747979947,846.0185758513933,15442.845201238391,23425.0,0.5853624141703927,0.5851504784999723,0.5851466743791462,0.9598106097448242,0.9939074596376992,0.9812440063512268,8.272218231899679,25.54768559654321,0.5380867063125907,23.353802401984986,3.0883718103597824,0.4566888021931942,12.96894417352804,1.4974744177034824,7.458647546259257,0.3471,105.54726368159204,57.0,10.0,244.0,10640.65075121903,0.3363404075634303,0.0742599727382097,0.004001552413363,0.000425678001759,-5.49729270226556e-07,-0.00011570036257,8.032364006429176e-08,0.0526579013451271,5.315094356989469,0.1452581147902703,True
field0001.jpg,parasite_002,159,48.69127516778524,41.59731543624161,149,73.21320343559644,0.0053104717833753,0.016929510349182,0.015759638381978,0.0041553560662684,0.0095019704264752,0.0038702079601164,0.3615354425793986,0.3517540152155537,0.3521313850984181,0.3660638811737713,0.3575051322304071,0.4482852312522641,1187.0934065934066,7460.384615384615,9873.170329670327,0.5908199458176003,0.5907252272347888,0.6397163217738945,0.8171546252338073,0.479774955078114,0.7904768612859528,8.434252802213503,36.72963480952016,0.349315062515995,35.97431649195992,4.354817868380797,0.5016804768258799,15.99207292418107,0.3378478326866757,9.055315228425416,0.6054,58.861297539149895,14.0,5.0,255.0,6687.989710173217,0.5957226063642457,0.2873434203788104,0.0176008775025294,0.0103207443286755,0.0001391012557942,0.0054745746922082,4.84906591768946e-07,0.0791227947476969,5.916866755464441,0.2177807962922585,True
field0004.jpg,parasite_001,188,51.32692307692307,52.97307692307693,260,65.698484809835,0.0073160456855664,0.022355605634974,0.0241503647375548,0.0044215049274712,0.0126532143134685,0.0045655831401832,0.1079565073932827,0.0853968278328128,0.0842611704943946,0.1314676836426976,0.0927786005325312,0.1216918224998273,2037.786703601108,22945.468144044327,38432.146814404434,0.2800734404522132,0.2798010360552593,0.2797919367129302,0.8810310670252538,0.9900592642480002,0.9306444529173517,17.51225519567894,19.83080431092548,0.7569592575325252,16.601118870415846,1.132395804500304,0.3018456874359578,12.316805065453243,6.616393538494205,9.336800744556392,0.4141,111.04358974358976,70.0,15.0,243.0,9787.98271531887,0.1682547792444242,0.0004331773425388,0.0002239363658094,7.064102470381772e-06,-1.8300346290015147e-10,-1.370146353526708e-07,-2.1318877874282788e-10,0.075095378944769,6.1584045590422525,0.2481329339912057,True
field0004.jpg,parasite_002,210,53.47899159663866,50.915966386554615,119,48.97056274847714,0.0058457727849503,0.0142423438921342,0.0150615305852585,0.0033989437140532,0.0105626255142861,0.0041248384881434,0.1085200426764212,0.0804755372656607,0.0801707056851089,0.1368693796677335,0.0888584057308337,0.1210181374790428,987.6358024691356,23586.790123456787,34021.265432098764,0.2660909244479665,0.2654550080195934,0.2654480123090514,0.941787389626014,0.990564044689682,0.9705414932288956,8.377501168731609,19.537078239816022,0.6235720428838155,20.15223542775241,2.332088990060269,0.3989555590807169,10.744354368887732,1.5435526861415292,6.6219538185063485,0.3279,108.5406162464986,62.0,26.0,228.0,8867.178322309317,0.2373319075529371,0.0267684830694935,0.0005970865413689,0.000133273572623,3.6830021738215216e-08,2.1213406124110756e-05,7.547419490048161e-09,0.0785677229332827,5.9137878600078535,0.3237559577835561,True
field0004.jpg,parasite_003,241,47.92696629213483,48.382022471910105,178,83.0477272147525,0.0077937452763863,0.0200596721829709,0.0198108566704014,0.0036650935831975,0.0108802174437032,0.002866642967859,0.4051069703243617,0.4005975421044285,0.4006318343342379,0.4212328913922217,0.4033923588338928,0.4160976299782674,538.544513457557,11781.155279503106,17173.086956521736,0.6318225787156359,0.6314815634143389,0.6314779001604254,0.9698467087999584,0.9895111731088636,0.9907806352828898,8.912756498950303,30.380854212978072,0.3243204719209963,38.746769637842384,3.4086933954221865,0.3658240295296275,15.334015629267247,2.5688688012266647,8.659972110190996,0.4657,108.47940074906369,63.0,23.0,227.0,8898.710249828164,0.3519780657021798,0.08773058659277,0.0012947199223555,0.0005654077925835,4.810696115320189e-07,0.0001673371933127,-5.0955479728106384e-08,0.0710048520706401,6.445272735699987,0.3318946847254765,True
field0004.jpg,parasite_006,261,41.34653465346536,44.95049504950496,101,65.62741699796952,0.004909211458362,0.0132471324535126,0.0119987448659318,0.0035925397577861,0.0070702331017024,0.002897160545984,0.4740028105069722,0.4690893367793162,0.46952172246735,0.4769115869537446,0.4718801898566248,0.48023309519364,875.9592476489029,10563.655172413792,17425.77742946708,0.6835125968916067,0.6833950880835481,0.6833913436590493,0.9475519612007745,0.9953969494740376,0.9691522058806026,7.685228401843269,33.67118871588009,0.2946867540311531,42.64314714678592,4.381286665182807,0.5130658839875089,12.856720957986324,6.004590590544436,9.479565793572926,0.0496,110.51155115511553,66.0,248.0,245.0,10133.543595943753,0.7381260427777903,0.4422630358153823,0.0645154011512314,0.0485223492276317,0.0027120818554702,0.0308907670332752,-0.000122371155878,0.0526069426243711,4.680813428089395,0.0730251516735336,True
field0004.jpg,parasite_008,288,51.27647058823529,42.09411764705882,340,144.49747468305833,0.0063240181788152,0.0264644891072936,0.0265982518614418,0.0052314681642757,0.0229920979787258,0.0044635411747576,0.5462836599668223,0.542609033216311,0.542680162802361,0.5476483835500174,0.5430960900428224,0.5482427375487057,701.6288819875776,8384.73602484472,13846.459627329194,0.7361413252105473,0.73603316782786,0.7360298968654909,0.9468788292263348,0.9964743129460488,0.9676505650875844,19.38609034745632,50.45431918646484,0.2046295111212952,61.41035349935613,2.6026041497885126,0.3491709408564521,36.98831343075168,36.005263112464,36.3997610881449,0.158,111.17450980392157,71.0,250.0,243.0,9656.849938485198,0.5370328719723183,0.1590921481784785,0.2167612515534279,0.1488929410884428,0.0267022240276114,0.0592317924143191,-0.0015754058065731,0.2662744925758805,2.321928094887362,0.0340519663094667,True
field0005.jpg,parasite_000,152,57.05785123966942,48.75206611570248,121,82.35533905932738,0.005393513495823,0.0147982907382051,0.0148292776219792,0.0043184335239347,0.0114429922779988,0.0042994346149712,0.5315805785123967,0.5271074380165289,0.5270557851239669,0.5334194214876034,0.5279545454545455,0.5330165289256198,360.7613636363636,9356.21818181818,13303.220454545452,0.7252468997567781,0.7250080904705213,0.7250057052130245,0.9613237629928152,0.9967313348254346,0.9772401239574904,18.3009300223504,22.19759193161368,0.2241876658340752,56.05290802956011,1.2129215239064026,0.2695343396695011,15.674595743694963,14.832475935158616,15.170696417736886,0.1152,105.82093663911846,56.0,23.0,238.0,9303.204850913342,0.4275088467176688,0.0066443590539373,0.0806887078652424,0.0083690797789748,0.000212889779414,0.000663861362168,4.445537353174826e-05,0.2662744925758805,2.321928094887362,0.0597462556272876,True
field0005.jpg,parasite_005,282,65.53035143769968,58.87220447284346,313,185.16652224137044,0.0054365805252346,0.0233046147638347,0.0225049601386485,0.0034294612921782,0.0167936038459757,0.0036650935831975,0.7799145022564719,0.7791443359714648,0.7791606566307744,0.7804423911679346,0.7792673036976424,0.7922630507589388,328.06976744186045,3679.617779444861,5984.569767441862,0.8826400895006437,0.8826004861938485,0.8826559591567106,0.9732560686225686,0.9484284717985972,0.9560760316736004,18.21686571857029,79.15752955544771,0.1147173911554057,109.5419838944535,4.345288085137194,0.4274937423745711,22.87823917939892,22.12311587300097,22.42547776845452,0.1185,105.07880724174656,67.0,249.0,255.0,9917.278134466573,1.3174458230690889,1.4040263816744023,0.7690822974420726,0.394878377572573,0.2119650928261242,0.4358369717976417,0.0492491230429176,0.2662744925758805,2.321928094887362,0.0265729629748977,True
field0005.jpg,parasite_006,287,54.151351351351344,47.23783783783784,185,70.52691193458121,0.007009388435448,0.0219313204610858,0.0208157755263107,0.0052419563873232,0.0165592815182169,0.0047781764129514,0.2731446488060245,0.2635004619131603,0.2638923882310126,0.2791215251532711,0.2654460961339268,0.3189580358892528,1778.111111111111,14552.85185185185,24822.370370370365,0.5107340420023474,0.5106049248417641,0.5148213318537221,0.7958903130661964,0.8663824876775654,0.8389442424203811,12.382701727808064,25.913626371861696,0.4673818632837154,26.886731389341463,2.0927279798452214,0.3674289099159546,12.666321194731491,2.210225270094334,8.243257447947569,0.1923,100.08108108108108,69.0,249.0,255.0,10026.009642074505,0.2786646398041577,0.0306468469290327,0.002373084464794,0.0004269211580612,-1.9913515609256e-07,-5.824228158218883e-05,3.807862026570894e-07,0.0786559746764738,6.1312598873801205,0.2567507329886829,True
field0005.jpg,parasite_007,288,46.82300884955753,41.48672566371681,113,72.07716446627533,0.0075468038483156,0.0158256163367759,0.0155798552666427,0.0043909873493462,0.0124824001433714,0.0043184335239347,0.5376757369614512,0.5353628117913831,0.535408163265306,0.5406009070294785,0.5360544217687074,0.5508163265306123,728.0238095238094,8671.242857142857,14081.419047619049,0.7310799702053264,0.7309615907833609,0.7310253426574123,0.917206589516198,0.9677712899817856,0.951035940357112,16.462666751986507,34.216625420449795,0.2733335370835469,45.97449236724341,2.078437590697204,0.4747221352812739,18.23798549628616,8.241576886051513,12.717222924026412,0.2216,107.0,67.0,253.0,254.0,9873.811209439527,0.7974540109238567,0.2476592981455296,0.2311881465032972,0.1691145427915069,0.0333566841813575,0.0706042910633168,0.0023458795474341,0.0835349605271319,4.242576676147402,0.0769752840001502,True
field0005.jpg,parasite_009,332,64.63896848137536,44.07736389684815,349,121.98275605729692,0.0070629433518959,0.0274066638960436,0.0291611416648085,0.0039617606944914,0.0178070886841895,0.0046991721218446,0.4718198347107439,0.4674561983471074,0.4672429752066116,0.4764347107438017,0.468196694214876,0.4842528925619834,922.2218181818184,10203.323636363635,17005.565454545453,0.6828481247905565,0.6827378608382536,0.6827855002703254,0.9520110866481528,0.9776355376625622,0.9648155942092944,14.262682144808805,45.23164598464575,0.2947395444700947,42.6355093849112,3.171328192370096,0.3708036073836522,29.1144376084812,4.2943648303301005,14.58957272781324,0.1519,109.53486150907354,69.0,15.0,255.0,9986.605995754458,0.4028162429162191,0.1088713628608551,0.0101466129004814,0.0114951137819591,0.0001240389335885,0.0037851455222408,-5.13915468287864e-06,0.081800223391918,6.718933492940824,0.2724751139191663,True
